" Date","W1 Open","W1 Low","W1 High","W1 Close","W1 SMA (50D)","W1 SMA (200D)"
02-20-1998,"322.50 ","320.50 ","325.00 ","323.25 ","332.11 ","348.30 "
02-23-1998,"323.25 ","323.25 ","327.50 ","326.00 ","332.05 ","347.97 "
02-24-1998,"326.00 ","318.50 ","327.00 ","320.50 ","331.82 ","347.67 "
02-25-1998,"321.00 ","317.50 ","321.25 ","318.75 ","331.55 ","347.35 "
02-26-1998,"318.25 ","318.25 ","324.75 ","321.50 ","331.57 ","347.07 "
02-27-1998,"320.25 ","319.00 ","330.00 ","327.50 ","331.69 ","346.83 "
03-02-1998,"327.50 ","326.50 ","334.00 ","329.75 ","331.63 ","346.65 "
03-03-1998,"330.00 ","327.00 ","331.50 ","328.50 ","331.49 ","346.48 "
03-04-1998,"328.00 ","325.50 ","329.50 ","326.00 ","331.26 ","346.27 "
03-05-1998,"326.00 ","323.25 ","327.00 ","323.50 ","330.91 ","346.10 "
03-06-1998,"324.50 ","324.00 ","328.00 ","325.50 ","330.67 ","345.92 "
03-09-1998,"329.00 ","328.00 ","329.50 ","329.00 ","330.57 ","345.76 "
03-10-1998,"329.00 ","328.00 ","333.00 ","332.50 ","330.67 ","345.62 "
03-11-1998,"335.50 ","335.00 ","341.50 ","339.00 ","330.93 ","345.54 "
03-12-1998,"339.00 ","336.50 ","339.50 ","338.50 ","331.10 ","345.45 "
03-13-1998,"336.00 ","335.75 ","338.00 ","335.75 ","331.20 ","345.33 "
03-16-1998,"334.50 ","329.00 ","334.50 ","330.75 ","331.19 ","345.15 "
03-17-1998,"331.00 ","331.00 ","334.50 ","332.50 ","331.36 ","345.00 "
03-18-1998,"334.00 ","327.00 ","335.50 ","327.00 ","331.31 ","344.81 "
03-19-1998,"325.00 ","322.50 ","325.00 ","324.00 ","331.38 ","344.67 "
03-20-1998,"321.00 ","320.00 ","322.00 ","320.00 ","331.37 ","344.50 "
03-23-1998,"328.00 ","325.00 ","333.00 ","332.25 ","331.57 ","344.45 "
03-24-1998,"332.00 ","328.50 ","332.50 ","331.25 ","331.52 ","344.39 "
03-25-1998,"331.75 ","328.25 ","331.75 ","328.50 ","331.50 ","344.34 "
03-26-1998,"328.75 ","318.00 ","330.00 ","320.25 ","331.23 ","344.25 "
03-27-1998,"320.50 ","319.00 ","323.50 ","322.25 ","330.99 ","344.19 "
03-30-1998,"320.50 ","320.50 ","326.00 ","325.00 ","330.71 ","344.17 "
03-31-1998,"324.50 ","318.50 ","326.75 ","320.25 ","330.48 ","344.11 "
04-01-1998,"320.00 ","313.50 ","321.00 ","314.50 ","330.17 ","344.02 "
04-02-1998,"314.25 ","312.50 ","317.50 ","316.50 ","329.88 ","343.94 "
04-03-1998,"316.50 ","311.00 ","317.50 ","311.25 ","329.42 ","343.87 "
04-06-1998,"311.75 ","303.00 ","311.75 ","305.75 ","328.69 ","343.77 "
04-07-1998,"305.25 ","302.00 ","307.50 ","302.50 ","327.92 ","343.68 "
04-08-1998,"302.50 ","301.00 ","304.25 ","302.25 ","327.14 ","343.57 "
04-09-1998,"302.25 ","298.00 ","302.50 ","298.50 ","326.33 ","343.46 "
04-10-1998,"298.50 ","298.50 ","298.50 ","298.50 ","325.56 ","343.38 "
04-13-1998,"302.00 ","297.00 ","303.00 ","300.50 ","324.70 ","343.32 "
04-14-1998,"300.50 ","300.00 ","304.00 ","300.75 ","323.83 ","343.24 "
04-15-1998,"301.75 ","301.50 ","306.25 ","305.25 ","323.10 ","343.14 "
04-16-1998,"305.25 ","298.00 ","306.25 ","304.75 ","322.42 ","343.06 "
04-17-1998,"304.75 ","302.00 ","308.00 ","303.75 ","321.81 ","342.96 "
04-20-1998,"303.75 ","298.50 ","303.75 ","298.75 ","321.05 ","342.81 "
04-21-1998,"298.75 ","298.00 ","303.50 ","300.50 ","320.30 ","342.65 "
04-22-1998,"300.50 ","295.00 ","300.50 ","295.50 ","319.56 ","342.51 "
04-23-1998,"295.00 ","292.00 ","296.50 ","292.75 ","318.74 ","342.35 "
04-24-1998,"293.00 ","293.00 ","299.00 ","295.00 ","318.05 ","342.18 "
04-27-1998,"295.00 ","291.00 ","296.00 ","295.75 ","317.38 ","342.00 "
04-28-1998,"297.50 ","294.00 ","299.50 ","298.25 ","316.90 ","341.78 "
04-29-1998,"298.50 ","293.00 ","301.00 ","293.25 ","316.33 ","341.46 "
04-30-1998,"293.50 ","289.50 ","295.50 ","289.75 ","315.68 ","341.12 "
05-01-1998,"288.50 ","288.50 ","292.00 ","289.00 ","314.99 ","340.77 "
05-04-1998,"294.00 ","289.75 ","295.00 ","292.75 ","314.32 ","340.44 "
05-05-1998,"294.00 ","294.00 ","298.50 ","298.00 ","313.88 ","340.14 "
05-06-1998,"300.00 ","300.00 ","305.00 ","305.00 ","313.60 ","339.89 "
05-07-1998,"306.00 ","302.00 ","309.00 ","305.75 ","313.29 ","339.61 "
05-08-1998,"305.75 ","301.25 ","305.75 ","302.25 ","312.78 ","339.31 "
05-11-1998,"296.00 ","292.50 ","297.00 ","294.75 ","312.08 ","339.01 "
05-12-1998,"295.00 ","292.50 ","295.25 ","294.50 ","311.40 ","338.72 "
05-13-1998,"297.00 ","297.00 ","299.00 ","297.50 ","310.83 ","338.39 "
05-14-1998,"296.50 ","296.00 ","297.00 ","296.00 ","310.28 ","338.06 "
05-15-1998,"296.00 ","294.00 ","296.00 ","294.25 ","309.65 ","337.69 "
05-18-1998,"295.50 ","294.00 ","297.50 ","294.50 ","308.96 ","337.35 "
05-19-1998,"293.50 ","290.75 ","293.50 ","291.75 ","308.15 ","337.00 "
05-20-1998,"298.25 ","297.50 ","304.00 ","302.75 ","307.43 ","336.71 "
05-21-1998,"303.00 ","298.00 ","305.50 ","298.50 ","306.63 ","336.42 "
05-22-1998,"298.00 ","296.50 ","299.50 ","298.50 ","305.88 ","336.14 "
05-25-1998,"286.50 ","286.50 ","286.50 ","286.50 ","305.00 ","335.79 "
05-26-1998,"296.00 ","291.00 ","296.00 ","292.25 ","304.19 ","335.45 "
05-27-1998,"292.25 ","282.75 ","293.25 ","287.50 ","303.40 ","335.07 "
05-28-1998,"288.00 ","284.25 ","293.00 ","284.50 ","302.61 ","334.64 "
05-29-1998,"283.25 ","283.25 ","287.50 ","284.25 ","301.89 ","334.22 "
06-01-1998,"284.00 ","281.25 ","284.00 ","284.00 ","300.93 ","333.81 "
06-02-1998,"284.00 ","284.00 ","288.00 ","287.25 ","300.05 ","333.43 "
06-03-1998,"287.50 ","281.00 ","290.00 ","281.25 ","299.11 ","332.98 "
06-04-1998,"281.00 ","279.50 ","283.00 ","282.25 ","298.35 ","332.51 "
06-05-1998,"282.25 ","279.50 ","282.75 ","280.25 ","297.50 ","332.02 "
06-08-1998,"280.25 ","275.00 ","280.25 ","275.50 ","296.51 ","331.54 "
06-09-1998,"275.00 ","274.50 ","279.00 ","278.00 ","295.67 ","331.04 "
06-10-1998,"278.25 ","277.25 ","280.50 ","278.25 ","294.94 ","330.56 "
06-11-1998,"276.25 ","276.00 ","279.50 ","277.75 ","294.17 ","330.09 "
06-12-1998,"277.75 ","275.75 ","281.00 ","279.25 ","293.53 ","329.62 "
06-15-1998,"279.00 ","273.50 ","279.00 ","274.50 ","292.90 ","329.17 "
06-16-1998,"274.75 ","274.75 ","280.00 ","277.00 ","292.39 ","328.72 "
06-17-1998,"277.50 ","277.25 ","289.00 ","283.75 ","292.02 ","328.30 "
06-18-1998,"283.50 ","281.50 ","286.00 ","283.75 ","291.73 ","327.90 "
06-19-1998,"283.25 ","282.00 ","298.00 ","289.00 ","291.54 ","327.55 "
06-22-1998,"288.00 ","284.00 ","291.50 ","286.50 ","291.26 ","327.21 "
06-23-1998,"285.75 ","285.75 ","294.25 ","291.25 ","291.07 ","326.87 "
06-24-1998,"291.00 ","288.00 ","295.00 ","294.25 ","290.85 ","326.54 "
06-25-1998,"293.25 ","288.00 ","294.50 ","289.00 ","290.54 ","326.21 "
06-26-1998,"288.75 ","281.00 ","289.00 ","282.00 ","290.10 ","325.86 "
06-29-1998,"280.25 ","267.00 ","280.25 ","268.25 ","289.49 ","325.38 "
06-30-1998,"267.50 ","267.50 ","277.00 ","276.25 ","289.00 ","324.93 "
07-01-1998,"275.00 ","271.00 ","280.00 ","273.50 ","288.56 ","324.47 "
07-02-1998,"272.50 ","268.00 ","273.00 ","268.25 ","288.07 ","323.98 "
07-03-1998,"252.50 ","252.50 ","252.50 ","252.50 ","287.23 ","323.45 "
07-06-1998,"267.00 ","266.00 ","273.00 ","272.75 ","286.76 ","323.02 "
07-07-1998,"276.00 ","275.50 ","278.00 ","276.75 ","286.33 ","322.64 "
07-08-1998,"281.00 ","273.00 ","282.50 ","273.00 ","285.93 ","322.25 "
07-09-1998,"272.00 ","270.00 ","274.00 ","271.50 ","285.56 ","321.83 "
07-10-1998,"267.00 ","265.00 ","268.00 ","265.75 ","285.10 ","321.37 "
07-13-1998,"267.00 ","266.00 ","267.50 ","266.00 ","284.56 ","320.93 "
07-14-1998,"265.00 ","262.25 ","265.00 ","262.25 ","283.85 ","320.41 "
07-15-1998,"263.00 ","260.50 ","263.00 ","260.50 ","282.96 ","319.90 "
07-16-1998,"261.50 ","261.00 ","264.50 ","262.00 ","282.08 ","319.36 "
07-17-1998,"265.50 ","265.00 ","266.50 ","266.00 ","281.36 ","318.87 "
07-20-1998,"266.50 ","265.00 ","269.00 ","268.00 ","280.82 ","318.35 "
07-21-1998,"268.00 ","264.00 ","268.00 ","264.50 ","280.23 ","317.84 "
07-22-1998,"259.00 ","258.25 ","260.00 ","258.25 ","279.44 ","317.28 "
07-23-1998,"268.00 ","265.50 ","268.25 ","265.75 ","278.83 ","316.79 "
07-24-1998,"265.25 ","263.00 ","267.50 ","265.25 ","278.25 ","316.30 "
07-27-1998,"263.25 ","260.25 ","263.25 ","260.50 ","277.57 ","315.75 "
07-28-1998,"260.50 ","255.25 ","261.00 ","256.00 ","276.86 ","315.14 "
07-29-1998,"257.50 ","251.25 ","257.50 ","252.25 ","275.85 ","314.54 "
07-30-1998,"251.00 ","251.00 ","255.25 ","253.25 ","274.94 ","313.97 "
07-31-1998,"253.00 ","252.00 ","256.00 ","252.50 ","274.02 ","313.39 "
08-03-1998,"252.50 ","249.00 ","253.00 ","250.75 ","273.31 ","312.83 "
08-04-1998,"250.50 ","247.00 ","253.00 ","247.25 ","272.41 ","312.26 "
08-05-1998,"247.00 ","246.00 ","248.75 ","246.75 ","271.60 ","311.70 "
08-06-1998,"246.75 ","246.00 ","251.50 ","251.25 ","270.93 ","311.16 "
08-07-1998,"251.25 ","251.00 ","255.00 ","251.50 ","270.27 ","310.62 "
08-10-1998,"250.25 ","250.25 ","256.50 ","256.00 ","269.71 ","310.08 "
08-11-1998,"255.75 ","252.50 ","256.50 ","253.75 ","269.05 ","309.55 "
08-12-1998,"253.50 ","252.25 ","259.50 ","259.25 ","268.61 ","309.07 "
08-13-1998,"259.25 ","253.00 ","260.75 ","253.50 ","268.03 ","308.55 "
08-14-1998,"253.50 ","253.50 ","261.00 ","260.00 ","267.63 ","308.06 "
08-17-1998,"260.00 ","260.00 ","264.00 ","262.50 ","267.37 ","307.62 "
08-18-1998,"263.00 ","257.00 ","263.50 ","258.25 ","266.97 ","307.16 "
08-19-1998,"258.25 ","256.50 ","261.00 ","258.00 ","266.56 ","306.73 "
08-20-1998,"258.75 ","255.25 ","258.75 ","255.75 ","266.13 ","306.30 "
08-21-1998,"256.00 ","252.50 ","256.00 ","253.00 ","265.60 ","305.87 "
08-24-1998,"252.50 ","249.00 ","253.25 ","253.00 ","265.17 ","305.40 "
08-25-1998,"252.25 ","246.00 ","253.00 ","247.50 ","264.58 ","304.91 "
08-26-1998,"247.25 ","245.00 ","247.50 ","245.25 ","263.81 ","304.44 "
08-27-1998,"245.25 ","240.50 ","245.75 ","243.75 ","263.01 ","303.96 "
08-28-1998,"243.00 ","241.00 ","244.25 ","241.25 ","262.06 ","303.45 "
08-31-1998,"241.00 ","237.00 ","244.00 ","237.50 ","261.07 ","302.94 "
09-01-1998,"238.00 ","234.50 ","240.00 ","236.50 ","259.98 ","302.44 "
09-02-1998,"237.50 ","237.50 ","241.50 ","240.00 ","258.89 ","301.95 "
09-03-1998,"240.50 ","238.50 ","244.50 ","244.25 ","258.00 ","301.42 "
09-04-1998,"246.50 ","246.00 ","250.50 ","246.00 ","257.28 ","300.94 "
09-07-1998,"216.50 ","216.50 ","216.50 ","216.50 ","256.25 ","300.30 "
09-08-1998,"249.00 ","248.00 ","250.75 ","250.00 ","255.72 ","299.84 "
09-09-1998,"249.00 ","244.50 ","250.00 ","245.00 ","255.15 ","299.37 "
09-10-1998,"244.00 ","244.00 ","249.00 ","248.00 ","254.75 ","298.91 "
09-11-1998,"243.50 ","242.00 ","244.75 ","243.50 ","254.56 ","298.41 "
09-14-1998,"243.00 ","243.00 ","249.00 ","248.50 ","254.08 ","297.92 "
09-15-1998,"250.50 ","249.00 ","254.75 ","254.25 ","253.63 ","297.47 "
09-16-1998,"253.00 ","249.00 ","257.00 ","249.00 ","253.15 ","296.99 "
09-17-1998,"249.00 ","248.50 ","253.50 ","253.50 ","252.79 ","296.57 "
09-18-1998,"253.50 ","253.00 ","257.50 ","254.50 ","252.56 ","296.19 "
09-21-1998,"253.00 ","252.00 ","259.25 ","256.00 ","252.37 ","295.82 "
09-22-1998,"271.00 ","271.00 ","274.75 ","274.25 ","252.60 ","295.54 "
09-23-1998,"275.00 ","271.50 ","277.00 ","274.25 ","252.88 ","295.25 "
09-24-1998,"274.00 ","273.25 ","280.00 ","278.75 ","253.22 ","295.04 "
09-25-1998,"279.00 ","275.50 ","280.50 ","276.25 ","253.42 ","294.81 "
09-28-1998,"276.00 ","273.50 ","278.25 ","276.75 ","253.59 ","294.53 "
09-29-1998,"277.00 ","275.50 ","278.75 ","276.75 ","253.84 ","294.24 "
09-30-1998,"276.75 ","269.00 ","276.75 ","269.25 ","254.06 ","293.90 "
10-01-1998,"269.25 ","267.00 ","270.75 ","269.00 ","254.13 ","293.54 "
10-02-1998,"269.00 ","269.00 ","276.75 ","276.00 ","254.34 ","293.23 "
10-05-1998,"278.00 ","277.25 ","289.50 ","286.50 ","254.86 ","292.99 "
10-06-1998,"286.50 ","282.25 ","287.00 ","283.75 ","255.41 ","292.77 "
10-07-1998,"284.00 ","284.00 ","298.00 ","295.50 ","256.28 ","292.62 "
10-08-1998,"294.50 ","292.50 ","299.75 ","299.00 ","257.19 ","292.47 "
10-09-1998,"296.75 ","296.00 ","304.00 ","296.75 ","258.08 ","292.30 "
10-12-1998,"294.75 ","290.00 ","294.75 ","290.25 ","258.87 ","292.09 "
10-13-1998,"289.50 ","288.00 ","298.00 ","296.00 ","259.85 ","291.95 "
10-14-1998,"294.50 ","291.50 ","296.50 ","294.00 ","260.79 ","291.77 "
10-15-1998,"294.00 ","288.50 ","294.00 ","291.75 ","261.60 ","291.63 "
10-16-1998,"292.00 ","289.00 ","297.00 ","295.75 ","262.49 ","291.50 "
10-19-1998,"295.50 ","293.50 ","298.00 ","294.00 ","263.25 ","291.37 "
10-20-1998,"293.25 ","285.50 ","294.00 ","286.25 ","263.89 ","291.13 "
10-21-1998,"286.00 ","282.00 ","288.25 ","287.00 ","264.45 ","290.92 "
10-22-1998,"287.25 ","286.00 ","294.50 ","294.00 ","265.26 ","290.72 "
10-23-1998,"295.00 ","292.50 ","297.00 ","295.25 ","265.96 ","290.52 "
10-26-1998,"295.00 ","293.00 ","301.00 ","299.75 ","266.71 ","290.32 "
10-27-1998,"301.00 ","295.00 ","301.00 ","295.25 ","267.45 ","290.14 "
10-28-1998,"296.00 ","293.50 ","298.75 ","295.00 ","268.19 ","289.97 "
10-29-1998,"295.50 ","289.50 ","299.25 ","290.50 ","268.88 ","289.76 "
10-30-1998,"290.25 ","289.50 ","296.00 ","294.25 ","269.71 ","289.56 "
11-02-1998,"293.75 ","285.00 ","294.25 ","287.25 ","270.39 ","289.29 "
11-03-1998,"288.00 ","284.25 ","292.00 ","287.50 ","271.19 ","289.02 "
11-04-1998,"285.00 ","283.00 ","287.50 ","284.25 ","271.98 ","288.74 "
11-05-1998,"282.25 ","282.25 ","288.50 ","287.50 ","272.85 ","288.48 "
11-06-1998,"287.00 ","286.00 ","292.00 ","290.00 ","273.82 ","288.25 "
11-09-1998,"290.00 ","290.00 ","294.00 ","293.00 ","274.94 ","287.99 "
11-10-1998,"293.00 ","291.00 ","295.00 ","293.00 ","276.06 ","287.74 "
11-11-1998,"294.00 ","290.50 ","295.00 ","292.50 ","277.12 ","287.49 "
11-12-1998,"293.00 ","290.00 ","295.50 ","292.25 ","278.07 ","287.26 "
11-13-1998,"290.75 ","287.00 ","292.00 ","287.50 ","278.90 ","287.02 "
11-16-1998,"287.00 ","285.50 ","289.50 ","286.50 ","280.31 ","286.77 "
11-17-1998,"286.50 ","286.25 ","288.75 ","288.00 ","281.06 ","286.52 "
11-18-1998,"288.50 ","288.00 ","293.50 ","293.00 ","282.02 ","286.32 "
11-19-1998,"293.00 ","289.75 ","294.00 ","291.00 ","282.88 ","286.11 "
11-20-1998,"291.00 ","284.00 ","291.00 ","285.50 ","283.73 ","285.89 "
11-23-1998,"285.00 ","276.50 ","285.50 ","277.00 ","284.30 ","285.63 "
11-24-1998,"277.50 ","274.00 ","278.00 ","276.00 ","284.73 ","285.40 "
11-25-1998,"275.75 ","275.75 ","279.00 ","278.00 ","285.31 ","285.18 "
11-26-1998,"230.50 ","230.50 ","230.50 ","230.50 ","284.85 ","284.72 "
11-27-1998,"277.50 ","276.75 ","280.50 ","277.00 ","285.30 ","284.49 "
11-30-1998,"276.00 ","275.75 ","281.00 ","277.00 ","285.72 ","284.24 "
12-01-1998,"277.00 ","272.75 ","277.75 ","273.50 ","285.70 ","284.01 "
12-02-1998,"272.50 ","272.50 ","276.75 ","274.75 ","285.71 ","283.79 "
12-03-1998,"274.00 ","270.00 ","274.75 ","270.50 ","285.55 ","283.53 "
12-04-1998,"270.00 ","269.50 ","273.50 ","271.25 ","285.45 ","283.25 "
12-07-1998,"272.50 ","269.00 ","273.00 ","270.50 ","285.32 ","282.96 "
12-08-1998,"269.50 ","267.00 ","270.75 ","270.75 ","285.20 ","282.67 "
12-09-1998,"270.00 ","262.00 ","272.50 ","262.00 ","285.06 ","282.35 "
12-10-1998,"262.50 ","259.00 ","263.00 ","262.50 ","284.93 ","282.04 "
12-11-1998,"261.50 ","259.00 ","263.50 ","261.00 ","284.63 ","281.72 "
12-14-1998,"259.50 ","257.00 ","264.50 ","263.50 ","284.17 ","281.39 "
12-15-1998,"264.50 ","262.00 ","266.00 ","262.00 ","283.74 ","281.04 "
12-16-1998,"263.00 ","262.50 ","265.00 ","264.00 ","283.11 ","280.67 "
12-17-1998,"266.00 ","262.50 ","267.50 ","263.00 ","282.38 ","280.29 "
12-18-1998,"262.50 ","260.50 ","265.00 ","265.00 ","281.75 ","279.93 "
12-21-1998,"266.00 ","261.50 ","266.75 ","262.50 ","281.19 ","279.59 "
12-22-1998,"279.00 ","276.00 ","281.00 ","276.75 ","280.81 ","279.31 "
12-23-1998,"277.50 ","276.00 ","280.00 ","277.75 ","280.49 ","279.07 "
12-24-1998,"277.50 ","277.50 ","283.00 ","282.75 ","280.31 ","278.86 "
12-25-1998,"252.50 ","252.50 ","252.50 ","252.50 ","279.44 ","278.52 "
12-28-1998,"283.00 ","280.75 ","285.25 ","282.50 ","279.21 ","278.27 "
12-29-1998,"283.00 ","281.50 ","284.50 ","281.75 ","279.12 ","278.03 "
12-30-1998,"281.50 ","275.00 ","281.75 ","276.00 ","278.90 ","277.76 "
12-31-1998,"276.00 ","274.00 ","277.50 ","276.25 ","278.55 ","277.55 "
01-01-1999,"251.00 ","251.00 ","251.00 ","251.00 ","277.66 ","277.19 "
01-04-1999,"276.50 ","275.00 ","289.00 ","279.00 ","277.25 ","276.96 "
01-05-1999,"279.50 ","277.00 ","281.00 ","280.25 ","276.94 ","276.76 "
01-06-1999,"281.00 ","280.00 ","288.00 ","287.50 ","276.80 ","276.62 "
01-07-1999,"287.50 ","286.00 ","289.50 ","287.50 ","276.74 ","276.48 "
01-08-1999,"287.00 ","286.50 ","294.00 ","291.25 ","276.68 ","276.38 "
01-11-1999,"291.75 ","285.50 ","292.00 ","285.75 ","276.64 ","276.28 "
01-12-1999,"286.00 ","280.00 ","286.00 ","281.50 ","276.52 ","276.17 "
01-13-1999,"281.50 ","271.00 ","283.25 ","274.25 ","276.32 ","276.03 "
01-14-1999,"274.00 ","274.00 ","277.50 ","276.50 ","276.11 ","275.92 "
01-15-1999,"276.50 ","276.00 ","278.50 ","277.00 ","275.85 ","275.82 "
01-18-1999,"251.50 ","251.50 ","251.50 ","251.50 ","275.01 ","275.57 "
01-19-1999,"276.50 ","266.50 ","276.50 ","268.50 ","274.52 ","275.41 "
01-20-1999,"268.50 ","267.50 ","271.50 ","270.50 ","274.08 ","275.24 "
01-21-1999,"270.50 ","263.00 ","271.50 ","268.00 ","273.60 ","275.05 "
01-22-1999,"267.50 ","267.00 ","272.50 ","271.25 ","273.27 ","274.89 "
01-25-1999,"270.75 ","267.00 ","270.75 ","269.50 ","272.94 ","274.74 "
01-26-1999,"270.00 ","270.00 ","275.00 ","271.00 ","272.60 ","274.60 "
01-27-1999,"271.25 ","267.50 ","273.00 ","272.50 ","272.19 ","274.48 "
01-28-1999,"273.00 ","271.00 ","276.50 ","273.25 ","271.83 ","274.38 "
01-29-1999,"273.50 ","271.50 ","276.00 ","275.50 ","271.63 ","274.29 "
02-01-1999,"274.00 ","268.00 ","274.50 ","269.75 ","271.49 ","274.16 "
02-02-1999,"270.25 ","269.00 ","272.50 ","270.25 ","271.37 ","274.02 "
02-03-1999,"270.25 ","265.00 ","274.50 ","265.75 ","271.13 ","273.88 "
02-04-1999,"265.50 ","265.25 ","268.00 ","267.75 ","271.87 ","273.77 "
02-05-1999,"268.50 ","268.00 ","270.00 ","269.50 ","271.72 ","273.67 "
02-08-1999,"270.00 ","266.00 ","270.00 ","266.50 ","271.51 ","273.54 "
02-09-1999,"266.00 ","263.25 ","266.25 ","264.50 ","271.33 ","273.37 "
02-10-1999,"264.00 ","261.00 ","267.50 ","267.25 ","271.18 ","273.18 "
02-11-1999,"268.25 ","262.25 ","271.25 ","262.75 ","271.02 ","272.97 "
02-12-1999,"262.75 ","257.00 ","263.00 ","257.50 ","270.75 ","272.75 "
02-15-1999,"231.50 ","231.50 ","231.50 ","231.50 ","269.97 ","272.43 "
02-16-1999,"258.00 ","251.50 ","259.50 ","252.25 ","269.60 ","272.22 "
02-17-1999,"252.00 ","247.00 ","255.00 ","254.75 ","269.45 ","272.00 "
02-18-1999,"254.50 ","252.00 ","258.50 ","258.00 ","269.37 ","271.81 "
02-19-1999,"258.00 ","254.00 ","258.50 ","254.75 ","269.24 ","271.62 "
02-22-1999,"255.50 ","248.50 ","255.75 ","251.75 ","269.00 ","271.40 "
02-23-1999,"253.00 ","251.25 ","254.75 ","251.75 ","268.80 ","271.20 "
02-24-1999,"251.75 ","243.50 ","251.75 ","244.25 ","268.40 ","270.91 "
02-25-1999,"245.00 ","238.00 ","247.00 ","238.75 ","267.92 ","270.61 "
02-26-1999,"239.00 ","236.50 ","242.00 ","237.25 ","267.37 ","270.31 "
03-01-1999,"237.25 ","237.25 ","245.50 ","244.50 ","267.00 ","270.10 "
03-02-1999,"248.00 ","244.50 ","254.00 ","253.25 ","266.54 ","269.90 "
03-03-1999,"251.00 ","249.00 ","255.50 ","250.25 ","265.99 ","269.71 "
03-04-1999,"252.00 ","250.00 ","257.00 ","252.50 ","265.38 ","269.55 "
03-05-1999,"250.50 ","249.75 ","258.00 ","258.00 ","265.49 ","269.42 "
03-08-1999,"260.00 ","260.00 ","264.00 ","260.50 ","265.05 ","269.31 "
03-09-1999,"259.50 ","255.50 ","262.50 ","255.50 ","264.52 ","269.15 "
03-10-1999,"257.00 ","257.00 ","265.00 ","265.00 ","264.31 ","269.06 "
03-11-1999,"266.50 ","264.50 ","269.00 ","268.25 ","264.14 ","269.00 "
03-12-1999,"267.00 ","264.50 ","269.00 ","264.50 ","264.42 ","268.92 "
03-15-1999,"262.00 ","260.00 ","265.50 ","264.75 ","264.13 ","268.86 "
03-16-1999,"265.00 ","262.50 ","269.00 ","269.00 ","263.90 ","268.82 "
03-17-1999,"271.50 ","270.00 ","273.50 ","271.50 ","263.58 ","268.78 "
03-18-1999,"268.00 ","266.00 ","269.00 ","266.50 ","263.17 ","268.73 "
03-19-1999,"266.00 ","266.00 ","268.00 ","268.00 ","262.70 ","268.67 "
03-22-1999,"268.00 ","267.00 ","272.00 ","272.00 ","262.43 ","268.66 "
03-23-1999,"276.25 ","272.50 ","276.25 ","272.75 ","262.25 ","268.64 "
03-24-1999,"274.00 ","269.00 ","278.00 ","269.75 ","262.16 ","268.57 "
03-25-1999,"269.00 ","267.50 ","283.00 ","282.25 ","262.27 ","268.56 "
03-26-1999,"280.00 ","279.50 ","289.50 ","289.00 ","262.51 ","268.56 "
03-29-1999,"288.50 ","285.50 ","294.50 ","294.25 ","263.37 ","268.60 "
03-30-1999,"293.50 ","289.25 ","297.00 ","294.00 ","263.88 ","268.61 "
03-31-1999,"293.75 ","279.50 ","295.00 ","280.25 ","264.07 ","268.54 "
04-01-1999,"280.25 ","275.75 ","281.25 ","276.75 ","264.25 ","268.48 "
04-02-1999,"247.50 ","247.50 ","247.50 ","247.50 ","263.77 ","268.31 "
04-05-1999,"276.75 ","274.50 ","281.50 ","279.25 ","263.97 ","268.36 "
04-06-1999,"279.25 ","273.00 ","281.00 ","279.50 ","264.14 ","268.38 "
04-07-1999,"279.00 ","272.50 ","280.50 ","274.75 ","264.19 ","268.39 "
04-08-1999,"274.75 ","268.00 ","276.00 ","268.75 ","264.10 ","268.39 "
04-09-1999,"269.00 ","265.00 ","269.00 ","265.75 ","263.90 ","268.45 "
04-12-1999,"265.75 ","258.00 ","268.00 ","258.75 ","263.68 ","268.38 "
04-13-1999,"258.50 ","253.00 ","261.00 ","256.00 ","263.39 ","268.28 "
04-14-1999,"258.00 ","256.75 ","263.00 ","258.75 ","263.25 ","268.21 "
04-15-1999,"258.50 ","257.75 ","263.50 ","262.50 ","263.15 ","268.17 "
04-16-1999,"263.50 ","255.00 ","264.00 ","256.50 ","262.89 ","268.12 "
04-19-1999,"256.00 ","250.00 ","256.00 ","252.25 ","262.61 ","268.05 "
04-20-1999,"254.00 ","252.25 ","259.75 ","258.50 ","262.49 ","268.03 "
04-21-1999,"258.00 ","255.00 ","259.50 ","257.25 ","262.29 ","268.01 "
04-22-1999,"256.00 ","256.00 ","261.00 ","257.25 ","262.18 ","267.99 "
04-23-1999,"256.00 ","251.50 ","258.50 ","255.00 ","262.13 ","267.94 "
04-26-1999,"255.00 ","251.00 ","255.00 ","252.75 ","262.55 ","267.86 "
04-27-1999,"253.00 ","249.00 ","256.50 ","249.50 ","262.50 ","267.79 "
04-28-1999,"249.50 ","247.50 ","253.00 ","252.75 ","262.45 ","267.76 "
04-29-1999,"253.00 ","251.00 ","255.50 ","252.75 ","262.35 ","267.69 "
04-30-1999,"252.00 ","251.75 ","260.00 ","259.00 ","262.44 ","267.66 "
05-03-1999,"258.00 ","253.00 ","260.75 ","254.75 ","262.50 ","267.63 "
05-04-1999,"255.00 ","251.00 ","256.50 ","252.75 ","262.51 ","267.62 "
05-05-1999,"251.50 ","250.50 ","254.50 ","252.50 ","262.68 ","267.62 "
05-06-1999,"251.50 ","250.75 ","253.25 ","253.00 ","262.96 ","267.62 "
05-07-1999,"253.00 ","249.25 ","255.25 ","255.25 ","263.32 ","267.63 "
05-10-1999,"256.00 ","252.75 ","256.00 ","255.75 ","263.55 ","267.65 "
